Month,Year,Date,Service Provider,Initial Complaints,Escalated Complaints,CSM Index,Complaint Response Time,CRM Index,Escalated Complaint Response Time,ERM Index,Avg Age of Cases Pending,PCM Index,CSRI
10,2018,10/1/2018,Verizon Communications,277,58,2.9,10.1,2,36.9,0,16.6,0.9,5.8
10,2018,10/1/2018,Verizon Digital Voice,25,5,3,7,2,6.5,2,8.6,1,8
10,2018,10/1/2018,Verizon New York Inc.,28,3,3.9,8,2,7.1,2,4.4,1,8.9
10,2018,10/1/2018,XChange Telecom,17,5,2.1,0.3,2,2.8,2,11.5,1,7.1
9,2018,9/1/2018,AT&T,12,2,3.3,13.7,2,66.5,0,57.1,0.1,5.4
9,2018,9/1/2018,Cablevision of Long Island,36,3,4.2,12.1,2,0.6,2,8.5,1,9.2
9,2018,9/1/2018,Cablevision of New York City,24,4,3.3,6.8,2,7.8,2,10.2,1,8.3
9,2018,9/1/2018,Central Hudson Gas & Electric Corp.,34,1,4.7,3.5,2,3.5,2,3.8,1,9.7
9,2018,9/1/2018,Con Edison Of New York,391,50,3.7,11.2,2,17.6,1.3,14.6,0.9,7.9
9,2018,9/1/2018,Direct Energy Services LLC,13,1,4.2,7,2,13.5,1.7,40,0.5,8.4
9,2018,9/1/2018,Frontier Communications of NY/aka Highland Tel,13,3,2.7,8.8,2,14.4,1.6,10.4,1,7.3
9,2018,9/1/2018,"Frontier Telephone Of Rochester, Inc.",19,7,1.3,10.8,2,13.2,1.7,14.2,0.9,5.9
9,2018,9/1/2018,Knolls Water Co.,17,1,4.4,3.1,2,0,2,14.4,0.9,9.3
9,2018,9/1/2018,National Fuel Gas Distribution,31,0,5,11,2,7,2,7.9,1,10
9,2018,9/1/2018,National Grid - L I,40,2,4.5,2.5,2,47.9,0,6.8,1,7.5
9,2018,9/1/2018,National Grid - Metro Ny,77,2,4.7,11.1,2,30.1,0,14.4,0.9,7.6
9,2018,9/1/2018,National Grid - Upstate,228,10,4.6,1.9,2,5.8,2,12.2,1,9.6
9,2018,9/1/2018,New York American Water,50,6,3.8,26.2,0.4,10.6,1.9,21.4,0.8,6.9
9,2018,9/1/2018,New York State Electric & Gas Corp.,91,2,4.8,7.2,2,5.7,2,7.9,1,9.8
9,2018,9/1/2018,Optimum Voice,22,1,4.5,10.4,2,3,2,6,1,9.5
9,2018,9/1/2018,Orange & Rockland,54,1,4.8,5.1,2,15.1,1.5,10,1,9.3
9,2018,9/1/2018,PSEG Long Island,48,2,4.6,4.8,2,3.7,2,5.8,1,9.6
9,2018,9/1/2018,Rochester Gas & Electric Corp.,58,1,4.8,3.6,2,7.1,2,17.2,0.9,9.7
9,2018,9/1/2018,"Spark Energy, L.P.",13,5,1.2,20.2,1.3,10.1,1.9,11,1,5.4
9,2018,9/1/2018,Spectrum - Albany,17,1,4.4,9.8,2,18.1,1.2,43.6,0.4,8
9,2018,9/1/2018,Spectrum - New York City,35,5,3.6,8.1,2,14.8,1.6,196,-9,0
9,2018,9/1/2018,Spectrum - Syracuse,13,0,5,9.3,2,11.6,1.9,41.7,0.4,9.3
9,2018,9/1/2018,Spectrum - Telephone,14,0,5,9.2,2,0,2,5.1,1,10
9,2018,9/1/2018,Suez Water New York Inc.,15,2,3.7,0.8,2,7.9,2,24.3,0.8,8.5
9,2018,9/1/2018,"Verde Energy USA New York, LLC",16,1,4.4,18.2,1.5,9.8,2,12.4,1,8.9
9,2018,9/1/2018,Verizon Communications,238,53,2.8,11.9,2,21.6,0.8,12.7,1,6.6
9,2018,9/1/2018,Verizon Digital Voice,23,5,2.8,14,2,15.1,1.5,9.2,1,7.3
9,2018,9/1/2018,Verizon New York Inc.,17,1,4.4,10.6,2,92.2,0,9,1,7.4
9,2018,9/1/2018,XChange Telecom,18,5,2.2,7.7,2,3.8,2,10,1,7.2
8,2018,8/1/2018,AT&T,15,1,4.3,18.1,1.5,0,2,37.2,0.5,8.3
8,2018,8/1/2018,Cablevision of Long Island,25,2,4.2,6.9,2,1.1,2,7.1,1,9.2
8,2018,8/1/2018,Cablevision of New York City,22,2,4.1,6.1,2,2.3,2,2,1,9.1
8,2018,8/1/2018,Central Hudson Gas & Electric Corp.,31,2,4.4,3,2,1.3,2,54.7,0.2,8.6
8,2018,8/1/2018,Citizens Communications,11,1,4.1,8.6,2,5.2,2,8.5,1,9.1
8,2018,8/1/2018,Con Edison Of New York,427,54,3.7,8.9,2,21.3,0.8,11.2,1,7.5
8,2018,8/1/2018,"Frontier Communications of Rochester, Inc.",10,2,3,13.9,2,8.2,2,17.4,0.9,7.9
8,2018,8/1/2018,"Frontier Telephone Of Rochester, Inc.",21,7,1.7,9.4,2,17.7,1.3,8.7,1,6
8,2018,8/1/2018,Hudson Valley Water Co.,11,1,4.1,4.3,2,1.4,2,10,1,9.1
8,2018,8/1/2018,National Fuel Gas Distribution,35,1,4.7,10.5,2,1.6,2,4.8,1,9.7
8,2018,8/1/2018,National Grid - L I,36,2,4.4,6.1,2,10.5,1.9,2.7,1,9.3
8,2018,8/1/2018,National Grid - Metro Ny,82,8,4,7.3,2,10.7,1.9,18.2,0.9,8.8
8,2018,8/1/2018,National Grid - Upstate,241,9,4.6,1.7,2,6.1,2,7.6,1,9.6
8,2018,8/1/2018,New York American Water,82,19,2.7,12.9,2,8.4,2,13,1,7.7
8,2018,8/1/2018,New York State Electric & Gas Corp.,106,7,4.3,7.4,2,16.5,1.4,7.5,1,8.7
8,2018,8/1/2018,Optimum Voice,27,5,3.1,5.6,2,1.2,2,7,1,8.1
8,2018,8/1/2018,Orange & Rockland,58,0,5,4,2,8.5,2,7.2,1,10
8,2018,8/1/2018,PSEG Long Island,50,0,5,4.2,2,3,2,5.7,1,10
8,2018,8/1/2018,Rochester Gas & Electric Corp.,71,4,4.4,4.5,2,5.7,2,7,1,9.4
8,2018,8/1/2018,Spectrum - Albany,35,2,4.4,7.5,2,113.1,0,19.5,0.9,7.3
8,2018,8/1/2018,Spectrum - Buffalo,18,0,5,7.5,2,0,2,7.3,1,10
8,2018,8/1/2018,Spectrum - New York City,37,10,2.3,8.2,2,177.1,0,222.3,-9,0
8,2018,8/1/2018,Spectrum - Rochester,16,1,4.4,9.3,2,173.4,0,11.1,1,7.4
8,2018,8/1/2018,Spectrum - Syracuse,34,3,4.1,8,2,9.2,2,22,0.8,8.9
8,2018,8/1/2018,Spectrum - Telephone,12,0,5,7.9,2,0,2,6,1,10
8,2018,8/1/2018,Suez Water New York Inc.,18,3,3.3,0.7,2,18.4,1.2,17,0.9,7.4
8,2018,8/1/2018,Verizon Communications,311,86,2.2,11.4,2,25.5,0,9.6,1,5.2
8,2018,8/1/2018,Verizon Digital Voice,17,4,2.6,6.2,2,4.6,2,10,1,7.6
8,2018,8/1/2018,Verizon New York Inc.,31,2,4.4,8.8,2,14.6,1.6,11.8,1,9
8,2018,8/1/2018,XChange Telecom,16,3,3.1,6.4,2,6.8,2,1,1,8.1
7,2018,7/1/2018,Cablevision of Long Island,26,3,3.8,12.4,2,10.2,1.9,4.5,1,8.7
7,2018,7/1/2018,Cablevision of New York City,28,2,4.3,8.8,2,4.8,2,8,1,9.3
7,2018,7/1/2018,Central Hudson Gas & Electric Corp.,36,4,3.9,3.2,2,4.3,2,31.4,0.6,8.5
7,2018,7/1/2018,Citizens Communications,20,3,3.5,7.3,2,6.6,2,9.6,1,8.5
7,2018,7/1/2018,Con Edison Of New York,394,58,3.5,8.2,2,19.2,1.1,16.2,0.9,7.5
7,2018,7/1/2018,Frontier Communications of NY/aka Highland Tel,12,1,4.2,5.5,2,12.2,1.8,65.7,0,8
7,2018,7/1/2018,"Frontier Communications of Rochester, Inc.",11,1,4.1,8.2,2,1.1,2,19.5,0.9,9
7,2018,7/1/2018,"Frontier Telephone Of Rochester, Inc.",26,3,3.8,9.5,2,9.9,2,7.3,1,8.8
7,2018,7/1/2018,National Fuel Gas Distribution,27,1,4.6,12.1,2,11.8,1.9,5.3,1,9.5
7,2018,7/1/2018,National Grid - L I,34,2,4.4,3.1,2,21.7,0.8,9.2,1,8.2
7,2018,7/1/2018,National Grid - Metro Ny,117,5,4.6,9.2,2,21.6,0.8,9.5,1,8.4
7,2018,7/1/2018,National Grid - Upstate,229,16,4.3,2.7,2,10.6,1.9,5.6,1,9.2
7,2018,7/1/2018,New York American Water,25,3,3.8,9.9,2,16.4,1.4,7.5,1,8.2
7,2018,7/1/2018,New York State Electric & Gas Corp.,130,9,4.3,4.6,2,6.8,2,10.9,1,9.3
7,2018,7/1/2018,Optimum Voice,23,1,4.6,10.8,2,1.4,2,12,1,9.6
7,2018,7/1/2018,Orange & Rockland,51,0,5,8.2,2,13.8,1.7,13.8,1,9.7
7,2018,7/1/2018,PSEG Long Island,56,3,4.5,3.7,2,3,2,5.5,1,9.5
7,2018,7/1/2018,Rochester Gas & Electric Corp.,65,2,4.7,5.4,2,8,2,10.1,1,9.7
7,2018,7/1/2018,Spectrum - Albany,39,4,4,7.4,2,223.4,0,57,0.1,6.1
7,2018,7/1/2018,Spectrum - Buffalo,15,0,5,8.6,2,48.2,0,3.8,1,8
7,2018,7/1/2018,Spectrum - New York City,32,2,4.4,8.9,2,109.1,0,241.3,-9,0
7,2018,7/1/2018,Spectrum - Syracuse,16,2,3.8,10.4,2,169,0,22.3,0.8,6.6
7,2018,7/1/2018,Spectrum - Telephone,10,0,5,10.2,2,54,0,4.3,1,8
7,2018,7/1/2018,Verizon Communications,254,46,3.2,10.8,2,17.4,1.3,10.8,1,7.5
7,2018,7/1/2018,Verizon Digital Voice,10,3,2,8.6,2,11.5,1.9,7.5,1,6.9
7,2018,7/1/2018,Verizon New York Inc.,30,6,3,8.5,2,5.5,2,11.2,1,8
7,2018,7/1/2018,XChange Telecom,10,5,0,7.1,2,3.1,2,6,1,5
6,2018,6/1/2018,Cablevision of Long Island,36,7,3.1,9.3,2,4.9,2,11.9,1,8.1
6,2018,6/1/2018,Cablevision of New York City,29,3,4,9.7,2,4.2,2,9.2,1,9
6,2018,6/1/2018,Central Hudson Gas & Electric Corp.,28,2,4.3,2.6,2,7,2,29.5,0.7,9
6,2018,6/1/2018,Con Edison Of New York,407,50,3.8,8.2,2,12.3,1.8,18.9,0.9,8.5
6,2018,6/1/2018,"Frontier Telephone Of Rochester, Inc.",20,1,4.5,10.6,2,24.8,0.2,15,0.9,7.6
6,2018,6/1/2018,National Fuel Gas Distribution,57,2,4.6,9.9,2,7.9,2,5.9,1,9.6
6,2018,6/1/2018,National Grid - L I,26,6,2.7,8.1,2,2.2,2,12.8,1,7.7
6,2018,6/1/2018,National Grid - Metro Ny,131,11,4.2,7.6,2,12.4,1.8,13.8,1,9
6,2018,6/1/2018,National Grid - Upstate,255,13,4.5,1.8,2,6.7,2,8.9,1,9.5
6,2018,6/1/2018,New York American Water,10,2,3,9.2,2,6.7,2,0,1,8
6,2018,6/1/2018,New York State Electric & Gas Corp.,120,17,3.6,5,2,6.7,2,9.2,1,8.6
6,2018,6/1/2018,Optimum Voice,22,2,4.1,8.1,2,6.9,2,6.8,1,9.1
6,2018,6/1/2018,Orange & Rockland,44,2,4.5,4.2,2,4.7,2,23,0.8,9.3
6,2018,6/1/2018,PSEG Long Island,64,4,4.4,3.7,2,4,2,3.7,1,9.4
6,2018,6/1/2018,Rochester Gas & Electric Corp.,77,6,4.2,3.4,2,9.8,2,8.2,1,9.2
6,2018,6/1/2018,Spectrum - Albany,29,1,4.7,11,2,205.1,0,173.6,-9,0
6,2018,6/1/2018,Spectrum - Buffalo,11,1,4.1,8.3,2,0,2,24.2,0.8,8.9
6,2018,6/1/2018,Spectrum - New York City,34,5,3.5,9.1,2,421.9,0,178.1,-9,0
6,2018,6/1/2018,Spectrum - Rochester,14,1,4.3,9.3,2,0.8,2,122.2,-9,0
6,2018,6/1/2018,Spectrum - Syracuse,15,1,4.3,8.5,2,300.3,0,126,-9,0
6,2018,6/1/2018,Spectrum - Telephone,14,3,2.9,8.7,2,0,2,19.7,0.9,7.8
6,2018,6/1/2018,Suez Water New York Inc.,13,5,1.2,1.1,2,35.9,0,42.9,0.4,3.6
6,2018,6/1/2018,Verizon Communications,216,45,2.9,11.2,2,19,1.2,8.9,1,7.1
6,2018,6/1/2018,Verizon Digital Voice,20,3,3.5,8.5,2,6.5,2,6.8,1,8.5
6,2018,6/1/2018,Verizon New York Inc.,14,2,3.6,13.2,2,0,2,5.8,1,8.6
5,2018,5/1/2018,"BTI Communications, Inc. d/b/a TELZEQ Communications",10,1,4,8.7,2,2,2,25.2,0.7,8.7
5,2018,5/1/2018,Cablevision of Long Island,15,1,4.3,6.4,2,8.3,2,4.7,1,9.3
5,2018,5/1/2018,Cablevision of New York City,18,1,4.4,7.3,2,10.7,1.9,5.5,1,9.3
5,2018,5/1/2018,Cablevision of Westchester,12,2,3.3,6.2,2,0,2,9.5,1,8.3
5,2018,5/1/2018,Central Hudson Gas & Electric Corp.,31,1,4.7,2.8,2,3.6,2,19.8,0.9,9.6
5,2018,5/1/2018,Con Edison Of New York,454,70,3.5,8.1,2,19.7,1.1,19.3,0.9,7.5
5,2018,5/1/2018,Direct Energy Services LLC,13,5,1.2,12.7,2,9.5,2,20.5,0.8,6
5,2018,5/1/2018,"Family Energy, Inc.",11,2,3.2,14.3,1.9,8.5,2,6.6,1,8.1
5,2018,5/1/2018,"Frontier Telephone Of Rochester, Inc.",11,3,2.3,8.5,2,9.3,2,10,1,7.3
5,2018,5/1/2018,National Fuel Gas Distribution,47,0,5,11,2,5.7,2,5.6,1,10
5,2018,5/1/2018,National Grid - L I,34,4,3.8,7.9,2,10.5,1.9,9.5,1,8.7
5,2018,5/1/2018,National Grid - Metro Ny,119,7,4.4,8.5,2,27.4,0,13.2,1,7.4
5,2018,5/1/2018,National Grid - Upstate,277,14,4.5,2,2,9.8,2,7.7,1,9.5
5,2018,5/1/2018,New York American Water,11,4,1.4,8,2,120.4,0,19.3,0.9,4.3
5,2018,5/1/2018,New York State Electric & Gas Corp.,152,9,4.4,3.4,2,11.6,1.9,9.1,1,9.3
5,2018,5/1/2018,Optimum Voice,18,5,2.2,6.7,2,7.3,2,7.3,1,7.2
5,2018,5/1/2018,Orange & Rockland,100,3,4.7,3.7,2,9.4,2,14,1,9.7
5,2018,5/1/2018,Pseg Long Island,45,3,4.3,4.5,2,3.9,2,3.8,1,9.3
5,2018,5/1/2018,Rochester Gas & Electric Corp.,93,4,4.6,3.4,2,6.9,2,7.7,1,9.6
5,2018,5/1/2018,Spectrum - Albany,32,2,4.4,8.6,2,222.2,0,178.9,-9,0
5,2018,5/1/2018,Spectrum - Buffalo,11,1,4.1,8.8,2,0,2,13.7,1,9.1
5,2018,5/1/2018,Spectrum - New York City,32,6,3.1,10,2,116.8,0,178,-9,0
5,2018,5/1/2018,Spectrum - Rochester,18,3,3.3,9.2,2,27.2,0,125.5,-9,0
5,2018,5/1/2018,Spectrum - Syracuse,10,3,2,9.3,2,0,2,141,-9,0
5,2018,5/1/2018,Spectrum - Telephone,17,3,3.2,9.3,2,4,2,16.6,0.9,8.1
5,2018,5/1/2018,Suez Water New York Inc.,14,5,1.4,2.3,2,5.3,2,98.9,-9,0
5,2018,5/1/2018,Verizon Communications,200,43,2.8,11.8,2,31.3,0,12.3,1,5.8
5,2018,5/1/2018,Verizon Digital Voice,15,1,4.3,6.4,2,0,2,5.3,1,9.3
5,2018,5/1/2018,Verizon New York Inc.,21,2,4,9.7,2,8.1,2,7.4,1,9
5,2018,5/1/2018,XChange Telecom,12,1,4.2,8.6,2,8.3,2,0,1,9.2
4,2018,4/1/2018,AT&T,12,2,3.3,8.7,2,173.9,0,37.9,0.5,5.8
4,2018,4/1/2018,Cablevision of Long Island,23,8,1.5,7.6,2,9.2,2,4.7,1,6.5
4,2018,4/1/2018,Cablevision of New York City,16,2,3.8,7.7,2,14,1.7,5.2,1,8.5
4,2018,4/1/2018,Central Hudson Gas & Electric Corp.,41,1,4.8,4.3,2,5.1,2,13.4,1,9.8
4,2018,4/1/2018,Con Edison Of New York,391,63,3.4,12.9,2,18,1.3,20,0.9,7.6
4,2018,4/1/2018,Direct Energy Services LLC,10,4,1,11.4,2,6.7,2,19.4,0.9,5.9
4,2018,4/1/2018,"Family Energy, Inc.",12,3,2.5,19.3,1.4,7.8,2,9.2,1,6.9
4,2018,4/1/2018,"Frontier Telephone Of Rochester, Inc.",12,1,4.2,3.3,2,0.8,2,7.2,1,9.2
4,2018,4/1/2018,Josco Energy Corp,12,2,3.3,14.1,1.9,4.8,2,6.6,1,8.2
4,2018,4/1/2018,National Fuel Gas Distribution,36,2,4.4,9.4,2,3.8,2,9.1,1,9.4
4,2018,4/1/2018,National Grid - L I,44,1,4.8,4.3,2,27.1,0,18.3,0.9,7.7
4,2018,4/1/2018,National Grid - Metro Ny,124,14,3.9,7.2,2,9.2,2,9.5,1,8.9
4,2018,4/1/2018,National Grid - Upstate,169,18,3.9,3.2,2,3.6,2,7.7,1,8.9
4,2018,4/1/2018,New York State Electric & Gas Corp.,112,4,4.6,3.5,2,13.7,1.7,6.3,1,9.3
4,2018,4/1/2018,Optimum Voice,25,4,3.4,6.6,2,4.3,2,4.2,1,8.4
4,2018,4/1/2018,Orange & Rockland,42,1,4.8,3.3,2,14.4,1.6,8.5,1,9.4
4,2018,4/1/2018,Pseg Long Island,82,3,4.6,3.7,2,3.5,2,3.5,1,9.6
4,2018,4/1/2018,Rochester Gas & Electric Corp.,85,5,4.4,2.7,2,3.1,2,8.9,1,9.4
4,2018,4/1/2018,Spectrum - Albany,13,2,3.5,14.6,1.9,0,2,175,-9,0
4,2018,4/1/2018,Spectrum - New York City,29,0,5,10.3,2,73.1,0,172.3,-9,0
4,2018,4/1/2018,Spectrum - Syracuse,12,1,4.2,13.6,2,12.1,1.8,99.5,-9,0
4,2018,4/1/2018,Spectrum - Telephone,17,1,4.4,12.5,2,143.8,0,12,1,7.4
4,2018,4/1/2018,Suez Water New York Inc.,12,3,2.5,2.8,2,1,2,85.3,-7,0
4,2018,4/1/2018,Verizon Communications,239,52,2.8,10.5,2,29.4,0,12.7,1,5.8
4,2018,4/1/2018,Verizon New York Inc.,21,2,4,10.9,2,26.7,0,6.4,1,7
4,2018,4/1/2018,XChange Telecom,17,8,0.3,12.2,2,45,0,5,1,3.3
3,2018,3/1/2018,"Atlantic Energy, LLC",15,4,2.3,8.7,2,4.4,2,5.5,1,7.3
3,2018,3/1/2018,AT&T,11,3,2.3,10.4,2,0,2,34.1,0.6,6.9
3,2018,3/1/2018,Cablevision of Long Island,29,7,2.6,12.8,2,4.7,2,7.5,1,7.6
3,2018,3/1/2018,Cablevision of New York City,26,3,3.8,16.3,1.7,20.7,1,5.4,1,7.5
3,2018,3/1/2018,Cablevision of Westchester,20,2,4,9.5,2,9.1,2,11.2,1,9
3,2018,3/1/2018,Central Hudson Gas & Electric Corp.,31,2,4.4,2.5,2,4.2,2,4.3,1,9.4
3,2018,3/1/2018,Con Edison Of New York,742,106,3.6,7.8,2,13.9,1.7,20.5,0.8,8.1
3,2018,3/1/2018,Direct Energy Services LLC,15,11,0,7.3,2,6.3,2,7.8,1,5
3,2018,3/1/2018,"Eligo Energy Ny, Llc",12,7,0,14,2,2.4,2,12.1,1,5
3,2018,3/1/2018,"Family Energy, Inc.",13,2,3.5,19.7,1.4,8.9,2,7.6,1,7.9
3,2018,3/1/2018,Josco Energy Corp,12,0,5,13.1,2,0,2,8.7,1,10
3,2018,3/1/2018,National Fuel Gas Distribution,32,1,4.7,10.4,2,1.3,2,6.1,1,9.7
3,2018,3/1/2018,National Grid - L I,24,4,3.3,9.3,2,7.5,2,25.7,0.7,8
3,2018,3/1/2018,National Grid - Metro Ny,106,6,4.4,7.9,2,25.5,0,11.9,1,7.4
3,2018,3/1/2018,National Grid - Upstate,159,9,4.4,2.9,2,12.5,1.8,9.8,1,9.2
3,2018,3/1/2018,New York State Electric & Gas Corp.,299,19,4.4,3.7,2,7.2,2,12.6,1,9.4
3,2018,3/1/2018,Optimum Voice,41,7,3.3,11.5,2,7.4,2,5,1,8.3
3,2018,3/1/2018,Orange & Rockland,80,3,4.6,3.7,2,2.2,2,5.8,1,9.6
3,2018,3/1/2018,Pseg Long Island,73,7,4,3.1,2,4.6,2,4.3,1,9
3,2018,3/1/2018,Rochester Gas & Electric Corp.,53,3,4.4,2.9,2,4.3,2,10,1,9.4
3,2018,3/1/2018,Spectrum - Albany,28,0,5,9.9,2,0,2,132.9,-9,0
3,2018,3/1/2018,Spectrum - Buffalo,13,0,5,7.9,2,0,2,12,1,10
3,2018,3/1/2018,Spectrum - New York City,31,5,3.4,10.2,2,228.4,0,135.2,-9,0
3,2018,3/1/2018,Spectrum - Rochester,16,1,4.4,9.9,2,0,2,81.5,-5,3.4
3,2018,3/1/2018,Spectrum - Syracuse,23,3,3.7,8.5,2,0,2,132.5,-9,0
3,2018,3/1/2018,Spectrum - Telephone,19,1,4.5,11.6,2,102.2,0,123.6,-9,0
3,2018,3/1/2018,Suez Water New York Inc.,11,1,4.1,0.9,2,27.4,0,61.4,0,6.1
3,2018,3/1/2018,Verizon Communications,257,67,2.4,11.4,2,18.3,1.2,11,1,6.6
3,2018,3/1/2018,Verizon Digital Voice,15,0,5,5.4,2,44.4,0,12.8,1,8
3,2018,3/1/2018,Verizon New York Inc.,23,2,4.1,10.5,2,4,2,13,1,9.1
2,2018,2/1/2018,"Atlantic Energy, LLC",10,5,0,3.6,2,2.8,2,5,1,5
2,2018,2/1/2018,AT&T,11,3,2.3,31.5,0,4,2,15.9,0.9,5.2
2,2018,2/1/2018,Cablevision of Long Island,23,1,4.6,11.6,2,9.1,2,8.5,1,9.6
2,2018,2/1/2018,Cablevision of New York City,19,5,2.4,13,2,9.1,2,11.2,1,7.4
2,2018,2/1/2018,Central Hudson Gas & Electric Corp.,18,1,4.4,3.1,2,1.1,2,0,1,9.4
2,2018,2/1/2018,Con Edison Of New York,352,59,3.3,8.9,2,11.8,1.9,19.5,0.9,8.1
2,2018,2/1/2018,Direct Energy Services LLC,27,3,3.9,10.9,2,6.7,2,13.9,1,8.9
2,2018,2/1/2018,"Family Energy, Inc.",20,6,2,13.7,2,12.1,1.8,11.8,1,6.8
2,2018,2/1/2018,Flanders Energy LLC,17,4,2.6,7.4,2,0.7,2,6.8,1,7.6
2,2018,2/1/2018,"Idt Energy, Inc.",13,2,3.5,9.5,2,5.4,2,3.5,1,8.5
2,2018,2/1/2018,Josco Energy Corp,12,4,1.7,7.7,2,0.6,2,3.3,1,6.7
2,2018,2/1/2018,Major Energy Services LLC,10,0,5,5.1,2,0,2,2.8,1,10
2,2018,2/1/2018,Mpower Energy LLC,11,0,5,15.1,1.8,0,2,8.8,1,9.8
2,2018,2/1/2018,National Fuel Gas Distribution,26,1,4.6,10.5,2,4.8,2,6.8,1,9.6
2,2018,2/1/2018,National Grid - L I,28,3,3.9,8.4,2,3.8,2,17.3,0.9,8.8
2,2018,2/1/2018,National Grid - Metro Ny,73,4,4.5,9.1,2,14.6,1.6,9.7,1,9.1
2,2018,2/1/2018,National Grid - Upstate,108,8,4.3,3.8,2,8.3,2,8.6,1,9.3
2,2018,2/1/2018,New York American Water,15,2,3.7,10.2,2,67.1,0,142.2,-9,0
2,2018,2/1/2018,New York State Electric & Gas Corp.,153,12,4.2,3,2,2.8,2,10.2,1,9.2
2,2018,2/1/2018,Optimum Voice,13,3,2.7,11,2,9.8,2,8.5,1,7.7
2,2018,2/1/2018,Orange & Rockland,34,2,4.4,4.5,2,8.1,2,10.5,1,9.4
2,2018,2/1/2018,Pseg Long Island,42,0,5,3.8,2,5,2,8.3,1,10
2,2018,2/1/2018,Rochester Gas & Electric Corp.,41,1,4.8,4.4,2,7.8,2,8.7,1,9.8
2,2018,2/1/2018,Spectrum - Albany,27,6,2.8,7.6,2,99,0,114.1,-9,0
2,2018,2/1/2018,Spectrum - New York City,30,4,3.7,7.9,2,60.2,0,120,-9,0
2,2018,2/1/2018,Spectrum - Rochester,12,1,4.2,8.1,2,79.1,0,87.1,-7,0
2,2018,2/1/2018,Spectrum - Syracuse,19,2,3.9,9,2,46.4,0,175.4,-9,0
2,2018,2/1/2018,Spectrum - Telephone,19,3,3.4,7.7,2,5.9,2,87.1,-7,0.4
2,2018,2/1/2018,Suez Water New York Inc.,16,3,3.1,0.9,2,2,2,72.2,-1,6.1
2,2018,2/1/2018,Verizon Communications,191,44,2.7,9.9,2,26,0,9.2,1,5.7
2,2018,2/1/2018,Verizon New York Inc.,20,4,3,9.6,2,4.6,2,7.4,1,8
2,2018,2/1/2018,XChange Telecom,12,5,0.8,4.7,2,4.3,2,29.8,0.7,5.5
1,2018,1/1/2018,Cablevision of Long Island,27,10,1.3,13.8,2,13.7,1.7,10.7,1,6
1,2018,1/1/2018,Cablevision of New York City,35,6,3.3,12.2,2,9.8,2,9.6,1,8.3
1,2018,1/1/2018,Cablevision of Westchester,10,0,5,13.1,2,13.5,1.7,4.8,1,9.7
1,2018,1/1/2018,Central Hudson Gas & Electric Corp.,29,0,5,2.2,2,0.1,2,4.4,1,10
1,2018,1/1/2018,Con Edison Of New York,365,52,3.6,9.4,2,16.8,1.4,15.2,0.9,7.9
1,2018,1/1/2018,Direct Energy Services LLC,11,3,2.3,7.1,2,6,2,14.3,0.9,7.2
1,2018,1/1/2018,"Family Energy, Inc.",18,8,0.6,9.8,2,8.9,2,6.4,1,5.6
1,2018,1/1/2018,"Idt Energy, Inc.",14,3,2.9,10.3,2,9.6,2,3.8,1,7.9
1,2018,1/1/2018,Josco Energy Corp,21,0,5,10.6,2,0,2,2.3,1,10
1,2018,1/1/2018,National Fuel Gas Distribution,27,0,5,8.4,2,9.8,2,8,1,10
1,2018,1/1/2018,National Grid - L I,22,4,3.2,13.7,2,26.6,0,12,1,6.2
1,2018,1/1/2018,National Grid - Metro Ny,93,5,4.5,9,2,23.1,0.4,12.6,1,7.9
1,2018,1/1/2018,National Grid - Upstate,129,9,4.3,3.2,2,10,2,8,1,9.3
1,2018,1/1/2018,New York American Water,12,0,5,18.3,1.5,0.2,2,217,-9,0
1,2018,1/1/2018,New York State Electric & Gas Corp.,94,4,4.6,3.7,2,3,2,2.2,1,9.6
1,2018,1/1/2018,Optimum Voice,19,4,2.9,14.9,1.9,11.6,1.9,9.7,1,7.7
1,2018,1/1/2018,Orange & Rockland,29,2,4.3,3.3,2,5.8,2,12.4,1,9.3
1,2018,1/1/2018,Pseg Long Island,44,2,4.5,4.6,2,8.3,2,3.3,1,9.5
1,2018,1/1/2018,Rochester Gas & Electric Corp.,46,3,4.3,5,2,2,2,5.3,1,9.3
1,2018,1/1/2018,Spectrum - Albany,28,2,4.3,7.7,2,0,2,120.5,-9,0
1,2018,1/1/2018,Spectrum - New York City,24,5,2.9,6.8,2,24,0.4,116.4,-9,0
1,2018,1/1/2018,Spectrum - Rochester,16,1,4.4,6.4,2,52.3,0,69.6,0,6.4
1,2018,1/1/2018,Spectrum - Syracuse,19,0,5,9.7,2,155.8,0,114.7,-9,0
1,2018,1/1/2018,Spectrum - Telephone,13,2,3.5,9.1,2,0,2,77.7,-3,4.5
1,2018,1/1/2018,Suez Water New York Inc.,18,4,2.8,5,2,0.8,2,48.8,0.3,7.1
1,2018,1/1/2018,Verizon Communications,194,42,2.8,10.5,2,33.5,0,11.5,1,5.8
1,2018,1/1/2018,Verizon New York Inc.,26,3,3.8,10.2,2,21.7,0.8,16.5,0.9,7.5
12,2017,12/1/2017,Cablevision of Long Island,25,8,1.8,13.9,2,8.7,2,15.5,0.9,6.7
12,2017,12/1/2017,Cablevision of New York City,20,6,2,9.8,2,12.2,1.8,9.3,1,6.8
12,2017,12/1/2017,Central Hudson Gas & Electric Corp.,18,2,3.9,2.4,2,5.1,2,0,1,8.9
